       0,       0,   3.299,   1.335,  0.2042
       0,       0,    4.04,   1.296,  0.3307
       0,  0.0921,   4.466,   1.758,  0.4979
       0,       0,   4.493,   1.309,   0.446
       0,       0,   3.468,  0.6934,  0.3574
       0,       0,   2.801,   0.595,  0.4231
       0,       0,   3.652,  0.3567,  0.1057
       0,       0,   3.597,   0.486,  0.1466
       0,       0,   3.284,  0.6562,  0.3072
       0,       0,   2.626,  0.7157,  0.6897
       0,       0,   2.417,   0.658,  0.9678
  0.1816,       0,   2.541,  0.8298,   1.329
   0.198,       0,   3.498,   1.065,   1.234
  0.5447, 0.05502,   3.708,   1.702,   2.726
  0.2399,0.009936,   4.178,   2.713,   2.309
  0.8143, 0.09345,    4.14,   3.341,   1.977
  0.6245, 0.04412,   3.016,   2.158,   3.085
   1.015,       0,   2.464,   1.659,    2.46
   1.326,       0,   1.868,   1.895,   2.204
   1.759,       0,   1.561,   1.904,   2.264
  0.8826,       0,  0.6696,  0.9844,  0.8046
   1.316,       0,  0.6756,  0.9197,  0.7705
   1.366,       0,  0.4512,  0.5056,  0.5466
   1.353,       0,   0.391,  0.3848,  0.4097
   1.438,       0,  0.1699,  0.3638,  0.8022
   1.571,       0,       0,  0.1596,  0.4438
   2.018,       0,  0.0179,  0.1041,  0.4207
   2.227,       0,  0.0512, 0.09842,  0.5725
   1.892,       0,       0,0.001822,   0.119
   1.697,       0,       0,       0,       0
   2.005,       0,0.009724, 0.05504,       0
   1.817,       0,       0, 0.09802, 0.02301
   1.641,       0, 0.01854,  0.1625, 0.03953
   2.261,       0,       0,       0,       0
   1.871,       0,       0,       0,       0
    2.01,       0,5.158e-05,       0,       0
    2.11,       0, 0.01042,       0,       0
   1.954,       0,1.279e-05,       0,       0
   1.213,       0,       0,       0,       0
    1.29,       0,       0,       0,       0
  0.9016,       0,       0,       0,       0
   0.861,       0,       0,       0,       0
   1.325,       0,       0,       0,       0
   1.488,       0,       0,       0,       0
   1.573,       0,       0,       0, 0.02967
  0.7872,       0,       0,       0,  0.0305
   1.143,       0,       0,       0,   0.133
  0.7162,       0,       0,       0,  0.1421
  0.9658, 0.09833, 0.01585,       0,  0.1345
  0.9153,   0.162,       0,       0, 0.01206
   1.341,  0.5068,       0,       0,  0.2615
  0.7922,  0.6622,       0,       0,  0.1944
  0.6067,  0.4795,       0,       0,  0.1127
   1.231,  0.6938,       0,       0,   0.302
  0.8727,   0.972, 0.01118,       0,  0.2873
   1.024,  0.6086, 0.03198,       0,  0.3086
   1.007,  0.9139,0.005728,       0,  0.2451
  0.7984,   1.062,  0.2983,       0,  0.4575
  0.9391,  0.5723,       0,       0,  0.4417
   1.065,  0.4906, 0.05673,       0,  0.6266
   1.436,  0.5335, 0.09853,       0,  0.6794
   1.675,0.007938,  0.1484,       0,  0.8965
   2.153,       0,  0.1082,       0,  0.7539
   2.436,       0,  0.2847,       0,   1.282
   3.086,0.007764,  0.9302,  0.1446,    1.54
   3.686,  0.1919,   2.133,  0.7154,   1.413
   5.156,    1.02,    3.23,  0.7883,   2.021
   4.958,   1.044,   3.235,   1.375,    2.85
   4.234,   1.034,   2.392,   1.271,   2.838
   5.647,    1.52,   2.568,   2.018,    4.47
   5.209,   1.254,   1.973,   1.952,   3.732
    6.65,    1.51,   3.539,   2.613,   5.023
   5.944,   1.306,   3.575,   2.184,   3.632
   4.215,  0.8414,   3.079,   2.562,   3.144
   3.469,  0.7163,   1.902,   1.823,   2.904
   4.313,  0.8296,   2.498,    2.58,   2.832
   2.828,   1.266,   2.588,   2.086,   1.797
   4.213,   1.812,   3.277,   2.808,   2.147
   3.893,   1.377,   3.466,   1.857,   2.208
   3.075,    0.78,   3.183,    1.79,   1.375
   2.519,  0.3728,    2.13,   1.324,  0.9881
   3.128,  0.6074,   1.926,   1.129,   1.587
   4.257,  0.7231,   4.341,   2.041,   2.131
   3.627,  0.9816,   3.128,   2.678,   1.906
   4.024,   1.414,   2.796,   2.659,   1.844
   3.341,  0.8376,   3.174,   1.952,   1.296
   2.747,  0.6138,   2.058,   1.296,     1.4
   2.089,  0.2096,   2.632,   1.411,  0.8496
   1.602,   0.221,   2.084,   1.638,  0.4682
   2.266,  0.2411,   2.169,   2.073,  0.5031
   1.439,  0.4697,     1.9,   2.004,  0.1198
   2.001,  0.6827,   2.516,   3.128,  0.1712
   2.015,  0.7134,   2.525,   3.372,  0.1034
   2.807,  0.7158,   3.157,   3.151,  0.2154
   3.611,  0.8915,   3.423,   2.959,   0.303
   3.714,  0.7422,   3.701,   1.879,  0.4696
   2.989,  0.4292,   3.148,   1.699,  0.1767
   3.401,  0.4464,   2.446,   1.806,  0.2168
   2.531,  0.3188,   1.892,   1.419,  0.1853
   1.765,  0.4101,   1.688,  0.7324,  0.1298
    1.61,  0.5099,   1.799,  0.6107,  0.1252
   1.219,   0.264,   2.038,  0.4307,  0.2446
  0.7853,  0.7709,   1.741,  0.8144,  0.4533
  0.9194,  0.8714,   1.868,    1.41,  0.5801
   1.394,  0.9109,   1.265,   1.546,  0.5235
   3.085,    2.12,   3.588,   2.514,   1.677
   2.865,   1.679,   3.241,   2.245,   1.574
   3.542,   2.242,   3.267,   2.948,   1.941
   4.978,     2.1,   4.057,   3.724,   2.171
    5.31,   1.756,   3.905,   4.444,   1.507
   6.293,   2.256,   4.281,   4.661,   1.746
